"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","label","direction","neg_log10_padj"
"ENSG00000062370",128.481187390718,0.203349011292104,0.174287832166395,1.16674244417685,0.243314396587094,0.457672642611291,"ZNF112","7771","ZNF112","NS",0.339445046755674
"ENSG00000062485",1661.61346150386,-0.0790842442622989,0.0960927776959659,-0.822998836733793,0.410508654940079,0.630406369703484,"CS","1431","CS","NS",0.200379407331479
"ENSG00000062582",12.3716392235087,-0.307028153744142,0.525129283994479,-0.584671552514999,0.558768585631081,0.752399468327255,"MRPS24","64951","MRPS24","NS",0.123551520009778
"ENSG00000062598",1212.44410431516,0.166657318362769,0.102399556766461,1.62751991927913,0.103626721566852,0.254796818600624,"ELMO2","63916","ELMO2","NS",0.593805998914472
"ENSG00000062650",1126.39129284139,0.085333848037389,0.0883861179721366,0.965466636562658,0.334311139020785,0.556380632088744,"WAPL","23063","WAPL","NS",0.254627996443085
"ENSG00000062716",3079.76273248527,0.545364694898835,0.0939203348669697,5.80667323717807,6.37263328568597e-09,1.15584942086606e-07,"VMP1","81671","VMP1","NS",6.93709874026368
"ENSG00000062725",1738.75848439159,-0.0841605934796735,0.11387944389585,-0.739032353869271,0.459887351436821,0.672211598066362,"APPBP2","10513","APPBP2","NS",0.172493998660994
"ENSG00000062822",116.621967241366,-0.38178372122031,0.193171604565766,-1.97639669701211,0.0481098653604935,0.145090191808604,"POLD1","5424","POLD1","NS",0.838361945159608
"ENSG00000063046",10753.5969691412,-0.0270629649891439,0.087069479107486,-0.310820338728972,0.755937206931431,0.878846506916569,"EIF4B","1975","EIF4B","NS",0.0560869690901543
"ENSG00000063127",28.2597384944708,-0.874891587424267,0.374454281306327,-2.33644434341118,0.0194680951325001,0.0720545287285842,"SLC6A16","28968","SLC6A16","NS",1.14233871797248
"ENSG00000063169",252.954461575027,0.473352788233058,0.133586684737149,3.54341294691495,0.000394983688933587,0.00272738595335982,"BICRA","29998","BICRA","NS",2.56425340054239
